id,conversation_id,text
12490,1991149407060803836,"As Montana’s insurance commissioner, it was clear that the ACA’s biggest problem is ADVERSE SELECTION 👇

Prices get higher, healthy people leave, sick people stay, the risk pool gets riskier, the pool costs more money, next year, your premiums skyrocket. Wash. Rinse. Repeat. https://t.co/jLy3BZkg1w"
12491,1993764547581149327,"As I explained at last week’s @HouseSmallBiz hearing, enhanced premium tax credits impact the individual marketplace and have no bearing on costs for small businesses.

If we’re going to have these debates around healthcare, everyone needs to understand what we’re talking about. https://t.co/NU0mPlexNI"
12492,1994507519449075897,"Congress needs to think beyond ACA subsidies if we are going to fix our healthcare system.

Read more from my op-ed in @dcexaminer 👇
https://t.co/HgSTkhS8VG"
12493,1998371114914025978,"Premium hikes for folks on the individual marketplace were baked into the system months ago.
 
Short of a second open enrollment period, it's too little too late on EPTCs for 2026.
 
Rather than look backwards, Congress must address the root causes of rising healthcare costs. https://t.co/5lDgrD9YjZ"
12494,1999181923495903415,"The @MTLittleShell's success proves that Congress should work with @IHSgov to allow for greater tribal self-governance in healthcare.

📺Watch my remarks at today's @natresources hearing on modernizing IHS👇 https://t.co/zmMwpk2tmu"
12495,2000655397993246975,"As premiums increase, healthy people leave, sick people stay, the risk pool gets riskier, the pool costs more money, and premiums skyrocket once again.

That's adverse selection, and its one of the key factors to consider if we're going to fix the healthcare crisis. https://t.co/FyTkwyxlMb"
12496,2001808226690699764,"Economics 101: the more money you put into a system, the more expensive things get in that system. The same applies to Obamacare subsidies.

📺 Watch my remarks on the House floor today breaking down the flaws in our healthcare system 👇 https://t.co/UfgDuRnhuy"
12497,2003569054855090669,"Great discussion with @MontanaJew today on everything from healthcare to fighting antisemitism.

Thank you for taking the time! https://t.co/gkJqnkT08P"
12498,2005740382307357037,"🚨 Big news for Montana 🚨

The Treasure State will be receiving $233.5 MILLION to put towards rural healthcare next year as part of @CMSGov’s Rural Healthcare Transformation Program that was enacted in the One Big Beautiful Bill!
https://t.co/kX2THOdrEe"
12499,2005977057654866358,"Make no mistake, folks are seeing their healthcare insurance premiums rise across the country, but for a host of reasons that have little to do with the expiration of Obamacare subsidies.

I joined @MorningsMaria to break it all down ahead of their expiration tomorrow.

📺👇 https://t.co/IR3CrE3w7H"
12500,2006034583716778136,"Big discussion on healthcare with Tom Schultz coming up on @VoicesofMT here shortly!

Tune in 📻
https://t.co/omJoLRnp6z"
12501,1719816898425008392,"The Inflation Reduction Act made coverage on https://t.co/gGJfEHQQyu more affordable. The law means that 4 out of 5 Americans can find plans for less than $10 a month.

Sign up by December 15 to get covered at the start of 2024."
12502,1723393731238543600,"This #VeteransDay, we honor all veterans & recognize how much they & their families have given to serve and protect our country. I will continue to advocate for policies & services that support veterans, such as quality healthcare, disability benefits, & housing assistance."
12503,1734313533129761137,"Patients should be able to make personal medical decisions without the interference of politicians or judges.

It is cruel and dangerous for the Texas Supreme Court to block abortion care for a pregnant woman with life-threatening complications."
12504,1780643782649647277,"I appreciated meeting with members of the Oregon Optometric Physicians Association! We spoke about improving access to vision care, vision screening for children, and protecting patients from scams that raise prices. https://t.co/jgJfKtgTEA"
12505,1806385301054767595,Pregnant patients and their doctors will still face ambiguity about whether state abortion bans prohibit lifesaving procedures.
12506,1806829820136792114,"As a co-chair of the Congressional Nursing Caucus, I am thrilled and honored to receive the President’s Award from the @ANANursingWorld. I will continue to stand with nurses and their patients."
12507,1819440474085622001,"Doctors are seeing sicker patients because of delayed care, deaths and serious complications related to pregnancy have increased, and states with abortion bans are losing desperately needed OBGYNs."
12508,1823467762783805661,Extremist politicians in states with abortion bans want draconian policies to surveil patients and doctors. Trump’s Project 2025 would turn the CDC into a surveillance network by requiring states to report sensitive information about people who receive abortions.
12509,1831807812898603519,"I joined 163 of my colleagues in urging the Supreme Court to protect access to medically necessary health care for trans Americans.

Patients—not politicians—should have the right to make their own personal health care decisions with their doctors and families."
12510,1833257108869157007,"Extremist politicians across the country are promoting dangerous and deeply inaccurate ideas about LGBTQ+ healthcare, including gender-affirming care. Oregon has strong protections, but too many people in other states are not able to access the care they need."
12511,1846606116438134908,"Thanks to the Inflation Reduction Act, seniors on Medicare can save more on prescription drugs and other healthcare costs. You can now visit https://t.co/j6G772jyRq to find the right coverage for you during Open Enrollment."
12512,1851010245390147958,"I helped secure a grant so the hospital can build a vertical evacuation tower that will keep patients, providers, & other community members safe in the event of an earthquake or tsunami. This project will transform healthcare on the coast & will be a model for other development."
12513,1852434559633326537,"I joined @RonWyden, @PPCW leaders, and local doctors for a roundtable discussion about the ongoing harmful consequences from having politicians - rather than patients and health care providers – make health care decisions."
12514,1955602179017802006,"The Left is lying about Medicaid. 

Medicaid spending is not being cut. In fact, it is projected to rise $173 billion under the One Big Beautiful Bill—up 26% by 2034.

Fraud and abuse are being eliminated so resources go to the vulnerable, not able-bodied adults who refuse to work."
